443.217	447.542
450.560	458.295
461.221	468.231
462.701	468.665
465.651	469.905
469.599	472.464
473.357	480.633
474.542	482.062
476.930	482.758
477.257	483.384
473.522	483.507
476.703	483.529
478.414	484.504
481.258	485.709
480.703	485.790
477.814	489.417
483.596	493.385
496.077	504.277
501.652	507.323
505.985	510.583
508.699	513.913
512.959	515.625
513.670	518.294
515.755	519.737
514.635	521.248
519.142	521.536
517.343	524.208
521.242	524.749
520.838	527.670
525.602	533.844
525.401	534.299
526.220	535.661
528.440	536.820
528.463	539.234
536.810	541.831
538.466	542.948
538.878	544.399
544.429	549.997
546.442	552.197
549.129	553.183
546.754	555.353
553.095	556.253
552.529	559.212
553.885	560.316
565.442	575.049
568.204	576.634
569.468	576.900
574.187	576.958
579.711	586.516
586.239	589.793
588.921	593.260
590.461	594.680
594.443	597.297
595.350	598.754
591.010	599.401
595.180	602.039
598.335	605.217
604.284	606.287
606.249	607.672
611.567	617.466
612.016	620.118
615.198	620.495
627.513	634.286
633.038	637.450
630.425	638.449
641.204	647.844
640.428	649.581
645.630	650.846
641.063	650.935
647.255	651.084
644.358	651.195
645.547	652.993
648.550	656.198
649.803	657.486
659.146	665.751
658.405	666.151
658.577	670.171
666.720	672.498
660.863	673.186
663.012	673.589
670.410	674.503
668.863	676.601
680.065	686.136
684.354	688.063
688.909	694.661
692.685	695.666
689.608	696.624
693.030	696.879
695.362	697.623
703.744	709.500
702.517	715.548
711.105	719.085
710.190	719.407
714.285	720.847
715.283	721.366
715.057	721.379
716.237	726.822
726.709	728.796
730.964	737.837
736.183	740.986
735.073	741.830
740.860	741.860
738.205	743.255
737.791	744.161
746.236	753.481
749.287	756.166
750.296	757.659
755.557	758.423
750.053	759.103
764.262	770.246
765.470	777.708
773.548	780.829
777.001	781.811
779.622	783.368
784.902	791.783
785.901	792.908
792.395	795.583
794.301	799.696
800.571	807.009
799.819	807.461
800.169	808.491
810.035	817.997
812.767	820.010
816.090	821.572
814.953	822.406
821.662	823.656
818.741	825.327
819.116	826.638
821.697	827.139
825.922	832.889
824.190	833.508
827.250	833.807
827.463	834.812
834.632	836.143
831.443	840.091
838.045	846.003
842.384	848.561
843.802	850.190
849.215	850.975
847.879	851.588
854.320	860.355
852.551	860.400
858.007	861.955
863.722	871.537
865.876	873.041
872.717	877.700
872.942	881.545
876.084	881.933
881.463	883.140
884.010	894.855
897.785	903.977
901.201	904.649
898.326	909.455
905.994	912.939
901.663	917.350
912.900	918.866
916.207	920.818
916.803	924.655
916.800	925.046
923.278	925.689
928.293	937.198
935.684	938.657
941.863	948.325
942.468	949.569
945.019	951.628
946.153	951.840
951.652	953.588
950.277	954.438
952.683	954.937
952.707	957.012
953.256	957.033
960.258	971.372
965.101	972.834
965.403	973.503
974.515	981.668
977.475	984.230
977.893	984.661
985.323	991.575
987.554	995.032
990.845	995.260
992.029	996.407
988.848	997.305
988.078	998.412
995.433	998.484
996.700	1001.605
1007.819	1017.422
1014.140	1018.482
1011.954	1018.919
1018.753	1026.065
1019.679	1028.485
1024.792	1030.945
1035.419	1040.584
1025.222	1040.867
1037.329	1043.966
1044.242	1050.397
1045.185	1052.124
1046.329	1054.060
1053.850	1056.413
1061.843	1069.278
1060.105	1072.650
1064.547	1073.696
1063.005	1075.068
1071.330	1075.604
1072.261	1079.496
1070.166	1079.583
1070.336	1080.097
1076.316	1081.344
1077.690	1087.298
1087.838	1093.787
1096.071	1102.256
1098.665	1104.101
1095.821	1104.108
1095.145	1105.072
1098.507	1106.646
1104.198	1107.099
1098.607	1107.448
1101.584	1107.693
1102.952	1109.004
1098.636	1109.114
1108.866	1117.113
1116.709	1122.805
1117.295	1123.751
1119.240	1126.538
1130.673	1137.912
1129.047	1139.067
1135.369	1140.433
1138.683	1141.500
1139.433	1148.012
1145.702	1150.957
1147.374	1152.754
1149.665	1153.778
1147.331	1155.892
1150.467	1157.953
1156.296	1158.609
1156.327	1159.980
1157.507	1165.141
1163.303	1168.422
1168.313	1171.121
1165.031	1173.338
1173.291	1181.493
1177.161	1185.523
1177.401	1186.439
1181.541	1186.830
1183.118	1188.141
1181.793	1188.490
1191.668	1200.254
1198.140	1202.207
1195.559	1205.344
1206.227	1215.083
1211.523	1216.801
1217.889	1225.484
1220.683	1227.351
1223.690	1227.383
1220.576	1229.587
1226.156	1235.163
1232.598	1239.239
1233.368	1239.911
1236.737	1241.702
1245.112	1253.202
1250.615	1254.323
1252.760	1258.200
1254.350	1260.416
1255.400	1262.181
1254.547	1265.822
1262.336	1269.202
1270.347	1279.395
1275.412	1282.412
1279.287	1282.926
1282.359	1283.270
1281.817	1286.665
1283.149	1288.347
1293.833	1305.507
1298.417	1306.802
1306.041	1311.046
1320.771	1326.754
1318.127	1327.115
1320.064	1327.223
1325.058	1329.508
1326.518	1330.055
1334.711	1341.413
1334.151	1346.165
1341.785	1349.047
1343.027	1353.112
1343.148	1355.224
1346.073	1355.575
1353.545	1359.087
1356.179	1363.542
1361.068	1365.393
1361.534	1365.559
1365.225	1367.475
1364.513	1369.289
1366.901	1371.644
1374.157	1381.248
1372.277	1381.455
1376.467	1386.835
1380.411	1387.331
1382.706	1391.582
1384.666	1392.257
1383.106	1392.902
1393.476	1402.982
1394.841	1403.812
1398.520	1404.941
1400.699	1405.472
1404.920	1407.200
1404.930	1410.057
1407.747	1412.242
1408.785	1415.139
1408.500	1415.946
1412.380	1418.156
1417.088	1421.648
1423.023	1430.114
1429.866	1432.366
1431.842	1436.113
1431.971	1438.871
1443.307	1449.957
1444.057	1450.965
1446.931	1452.717
1449.063	1453.299
1451.701	1455.543
1458.158	1467.966
1461.452	1469.201
1475.595	1480.977
1471.427	1481.218
1486.723	1492.223
1484.911	1492.564
1486.569	1493.761
1482.326	1494.351
1486.947	1495.091
1491.702	1496.381
1493.518	1501.194
1494.057	1501.587
1496.663	1503.894
1494.952	1504.141
1509.106	1515.807
1507.941	1517.082
1512.259	1518.307
1516.838	1521.612
1519.504	1523.809
1517.703	1524.634
1528.569	1535.150
1525.510	1536.079
1529.761	1536.158
1528.156	1538.260
1531.794	1539.721
1537.530	1543.499
1538.316	1544.796
1540.013	1545.876
1541.708	1548.548
1550.086	1557.086
1556.137	1559.689
1550.915	1559.796
1556.770	1560.646
1551.497	1560.882
1557.162	1564.178
1570.838	1578.272
1568.784	1579.462
1575.023	1580.264
1575.778	1581.640
1582.454	1588.835
1591.742	1597.396
1590.926	1598.379
1595.104	1599.237
1596.721	1600.745
1598.299	1601.261
1595.968	1601.344
1594.330	1602.727
1595.652	1605.145
1602.530	1608.829
1603.554	1609.571
1605.363	1610.885
1610.689	1612.775
1611.278	1614.509
1612.230	1619.298
1613.310	1619.310
1618.872	1622.036
1623.599	1631.460
1623.214	1632.227
1624.895	1632.979
1629.545	1634.420
1633.544	1636.149
1639.417	1647.653
1646.223	1651.476
1650.006	1652.809
1651.580	1653.738
1654.966	1661.403
1654.348	1661.801
1657.667	1663.259
1658.270	1663.543
1661.689	1665.179
1665.092	1665.923
1667.865	1673.796
1672.710	1675.694
1669.265	1676.279
1669.804	1676.352
1685.716	1693.475
1689.574	1694.807
1691.711	1695.546
1688.145	1695.905
1694.173	1697.091
1694.953	1698.534
1695.653	1706.767
1699.146	1707.817
1702.609	1708.082
1705.816	1708.938
1700.810	1710.319
1704.862	1711.295
1708.078	1713.472
1709.384	1715.571
1710.517	1717.121
1711.003	1717.341
1717.066	1719.028
1718.014	1723.123
1718.705	1724.354
1720.708	1726.935
1724.722	1731.483
1728.282	1733.571
1732.834	1734.261
1736.883	1745.666
1745.305	1749.773
1749.016	1754.119
1752.687	1758.086
1750.455	1760.964
1756.506	1761.291
1752.787	1761.566
1754.126	1764.058
1760.383	1766.817
1766.539	1769.098
1767.937	1769.746
1771.730	1778.672
1770.729	1778.954
1771.988	1779.060
1774.595	1783.844
1781.345	1785.681
1790.350	1797.526
1791.246	1801.108
1796.376	1801.820
1793.668	1802.708
1799.773	1802.834
1797.338	1804.132
1805.217	1813.595
1807.470	1813.617
1807.126	1814.374
1807.764	1814.421
1808.665	1814.563
1810.023	1819.544
1817.662	1820.667
1818.250	1823.041
1820.912	1825.392
1822.788	1825.487
1828.433	1836.631
1836.390	1841.045
1841.671	1848.086
1842.289	1848.760
1846.803	1849.147
1845.631	1849.990
1848.071	1852.123
1851.035	1855.244
1852.511	1856.968
1862.038	1870.033
1866.732	1870.434
1867.253	1872.293
1873.074	1880.779
1874.413	1881.047
1876.688	1883.047
1875.279	1886.452
1882.432	1887.896
1885.864	1891.786
1888.736	1893.043
1886.347	1894.507
1890.843	1894.555
1891.292	1895.514
1890.275	1895.854
1893.002	1896.619
1891.768	1898.230
1896.094	1900.357
1894.930	1900.575
1896.834	1901.779
1898.333	1902.912
1901.719	1903.196
1903.045	1907.067
1902.247	1907.383
1903.215	1909.769
1911.009	1918.616
1910.794	1920.757
1915.518	1921.021
1916.768	1921.444
1915.357	1924.439
1915.793	1925.246
1921.226	1929.028
1923.626	1929.566
1921.917	1929.885
1928.029	1930.237
1923.264	1930.418
1927.556	1932.655
1929.270	1933.753
1931.281	1936.763
1933.544	1937.851
1930.372	1937.911
1933.281	1939.029
1933.287	1939.717
1937.437	1940.692
1935.913	1941.123
1935.508	1944.178
1940.202	1946.753
1942.563	1953.273
1949.974	1956.876
1951.210	1957.393
1953.116	1957.716
1954.924	1960.482
1954.957	1962.840
1958.794	1963.259
1961.706	1965.365
1965.183	1967.121
1956.881	1967.148
1962.068	1970.317
1966.564	1974.774
1970.582	1975.610
1970.013	1976.067
1974.061	1977.954
1968.630	1979.019
1983.294	1991.121
1985.907	1993.064
1994.725	2003.564
1997.663	2006.515
1999.360	2007.060
2014.412	2021.126
2010.481	2021.272
2018.874	2023.122
2015.597	2023.909
2020.149	2026.345
2019.994	2026.999
2025.587	2027.791
2021.618	2028.499
2027.768	2031.333
2038.823	2045.180
2043.358	2049.290
2049.121	2050.827
2055.798	2064.869
2059.630	2065.257
2063.569	2067.253
2061.162	2067.917
2063.201	2069.345
2064.294	2070.486
2065.303	2070.507
2069.211	2072.058
2069.968	2075.267
2074.024	2077.891
2077.725	2079.549
2078.233	2083.001
2078.676	2085.293
2081.689	2086.164
2078.644	2086.668
2082.740	2087.871
2086.452	2091.766
2087.224	2095.827
2090.638	2095.977
2092.417	2096.581
2089.810	2096.646
2094.589	2099.846
2092.814	2103.932
2104.007	2113.059
2109.144	2114.767
2109.216	2115.597
2112.990	2118.316
2110.415	2120.592
2109.689	2120.917
2116.798	2122.271
2119.856	2124.088
2122.711	2126.542
2125.467	2131.212
2133.652	2140.240
2132.850	2140.466
2138.063	2141.670
2137.941	2142.377
2139.468	2143.771
2139.465	2144.689
2138.392	2144.964
2140.489	2147.755
2143.787	2148.089
2144.741	2149.737
2148.675	2150.544
2145.744	2152.463
2155.440	2161.889
2160.677	2165.758
2159.507	2166.448
2163.097	2168.430
2167.269	2169.009
2164.180	2170.943
2168.311	2172.450
2169.277	2175.403
2174.547	2177.747
2180.530	2187.749
2182.652	2188.832
2182.992	2189.219
2180.965	2192.814
2198.480	2205.209
2204.338	2210.022
2199.170	2212.289
2206.490	2213.293
2217.325	2224.151
2218.232	2228.323
2218.264	2228.510
2222.122	2228.730
2225.629	2229.864
2226.282	2230.686
2226.850	2232.568
2232.518	2239.253
2233.467	2241.318
2238.629	2242.962
2237.504	2244.799
2235.064	2247.079
2242.086	2249.081
2244.729	2250.960
2246.269	2253.823
2253.544	2256.125
2256.945	2264.439
2257.465	2264.469
2263.471	2267.179
2265.422	2272.989
2276.461	2282.926
2277.875	2283.964
2277.827	2285.732
2283.469	2287.706
2280.314	2287.714
2286.994	2289.484
2282.689	2289.503
2288.519	2292.368
2291.255	2294.968
2294.277	2302.708
2296.641	2306.288
2302.727	2307.234
2301.559	2308.035
2297.736	2308.418
2306.322	2317.006
2314.706	2318.995
2312.051	2319.604
2316.887	2320.769
2317.100	2321.789
2320.269	2322.646
2321.269	2324.651
2317.189	2326.015
2325.226	2330.863
2323.871	2331.643
2325.599	2332.451
2328.601	2332.884
2331.563	2333.702
2331.352	2335.357
2335.972	2345.561
2342.153	2348.024
2341.861	2349.104
2348.192	2355.301
2350.485	2356.439
2352.125	2357.532
2351.835	2358.688
2352.608	2359.342
2362.144	2368.606
2362.923	2369.814
2362.079	2370.547
2363.546	2370.572
2366.499	2372.522
2368.171	2373.864
2371.540	2374.764
2374.165	2379.652
2381.465	2389.443
2382.626	2391.235
2385.242	2392.130
2390.112	2394.177
2385.222	2397.983
2399.356	2405.153
2404.278	2407.439
2405.742	2410.342
2408.781	2414.055
2409.745	2415.525
2412.346	2416.991
2423.342	2430.262
2426.971	2432.136
2430.622	2434.108
2431.400	2435.618
2434.722	2437.861
2436.858	2438.571
2441.661	2451.722
2458.889	2466.444
2460.166	2467.250
2457.540	2467.951
2464.314	2470.886
2472.196	2481.417
2478.294	2485.810
2483.610	2489.108
2488.978	2489.683
2485.779	2490.990
2489.194	2491.769
2489.189	2494.987
2490.878	2495.410
2492.793	2499.508
2494.966	2501.036
2492.553	2501.174
2493.684	2503.249
2502.599	2511.325
2506.112	2513.988
2507.043	2515.306
2508.040	2515.713
2512.854	2521.649
2520.401	2525.615
2521.495	2526.037
2525.108	2527.734
2526.755	2528.715
2527.995	2532.025
2530.442	2533.227
2537.328	2544.224
2540.616	2544.698
2545.480	2551.874
2546.523	2553.172
2551.854	2554.377
2554.184	2557.253
2555.719	2558.556
2557.687	2560.475
2569.531	2579.088
2577.439	2580.911
2574.115	2581.950
2582.626	2589.289
2583.678	2591.381
2586.138	2592.065
2586.638	2594.243
2588.432	2594.855
2588.619	2595.981
2597.895	2604.555
2597.567	2604.555
2598.658	2604.992
2603.696	2605.221
2602.252	2609.067
2607.722	2616.871
2621.848	2627.401
2624.277	2630.375
2628.042	2633.416
2624.472	2633.881
2632.553	2636.493
2634.300	2639.533
2634.564	2640.862
2638.093	2641.494
2635.541	2641.844
2638.161	2644.655
2651.083	2657.113
2653.794	2657.713
2658.833	2665.457
2663.544	2666.384
2665.518	2669.268
2666.096	2675.860
2673.343	2677.127
2671.122	2678.803
2671.122	2680.377
2677.946	2683.982
2680.654	2686.708
2682.551	2686.880
2684.220	2687.651
2683.263	2691.889
2689.909	2697.150
2689.650	2698.466
2692.913	2699.028
2692.162	2701.358
2698.667	2702.245
2691.228	2702.518
2696.224	2703.495
2701.166	2704.024
2691.351	2704.150
2698.339	2704.160
2697.019	2704.776
2703.152	2707.109
2698.033	2707.707
2705.142	2709.948
2706.886	2711.121
2705.263	2712.467
2710.750	2713.921
2716.875	2725.162
2716.003	2725.705
2723.181	2727.193
2718.001	2727.214
2722.185	2727.555
2724.298	2728.122
2720.457	2729.474
2724.545	2730.824
2725.692	2734.291
2737.758	2747.017
2745.060	2747.696
2748.352	2755.616
2753.008	2758.001
2756.638	2759.510
2752.351	2761.895
2754.492	2763.074
2753.174	2764.572
2759.652	2767.974
2761.132	2768.178
2772.458	2779.321
2775.866	2779.940
2781.333	2789.599
2786.536	2791.084
2784.165	2793.336
2787.769	2794.288
2787.074	2795.453
2792.939	2800.112
2798.370	2803.141
2796.006	2804.312
2797.126	2805.388
2799.506	2811.813
2805.658	2812.432
2805.335	2812.797
2809.961	2814.419
2821.015	2831.654
2827.451	2833.807
2828.758	2837.262
2835.202	2839.852
2836.735	2845.592
2841.768	2847.312
2840.271	2849.660
2843.233	2849.922
2859.475	2867.768
2863.376	2868.243
2866.197	2869.630
2865.511	2871.227
2871.298	2880.750
2877.909	2883.373
2875.470	2884.581
2882.689	2888.118
2884.233	2893.129
2893.332	2902.170
2901.048	2905.405
2904.573	2906.689
2898.489	2907.321
2903.288	2910.836
2908.745	2915.699
2914.365	2916.507
2911.019	2918.294
2915.875	2919.131
2916.181	2921.744
2915.357	2925.837
2916.069	2930.012
2928.159	2935.349
2934.814	2938.631
2936.602	2939.346
2943.307	2948.832
2947.565	2952.321
2947.104	2953.986
2951.319	2956.824
2952.648	2958.934
2953.757	2959.892
2956.167	2961.527
2955.360	2963.510
2962.728	2969.481
2966.258	2974.268
2970.037	2975.606
2970.136	2977.378
2975.488	2979.095
2976.168	2979.661
2979.692	2982.322
2979.986	2987.189
2983.633	2987.805
2985.312	2989.528
2989.308	2991.727
2985.421	2992.188
2991.098	2992.294
2986.046	2993.839
2998.014	3003.718
2996.169	3004.136
2995.997	3005.018
2995.589	3007.118
3003.346	3010.569
3007.387	3013.727
3006.255	3015.398
3008.902	3015.635
3010.900	3017.454
3014.443	3018.832
3017.065	3020.595
3015.327	3023.786
3020.550	3029.085
3028.710	3033.173
3029.350	3033.615
3029.377	3036.446
3035.958	3038.664
3032.170	3039.505
3036.699	3040.271
3043.776	3049.407
3045.486	3051.458
3046.727	3052.409
3047.687	3052.999
3045.687	3054.496
3053.614	3059.136
3060.225	3068.771
3061.706	3068.917
3062.363	3072.390
3072.693	3079.123
3072.574	3079.499
3078.598	3081.836
3078.737	3081.986
3079.737	3088.095
3090.124	3097.239
3095.028	3099.313
3093.343	3099.380
3092.738	3101.444
3101.307	3107.116
3105.516	3108.822
3098.076	3108.975
3105.235	3109.355
3103.162	3111.763
3107.366	3112.855
3109.835	3118.850
3115.516	3121.103
3118.453	3122.192
3121.144	3123.226
3119.519	3129.105
3123.632	3132.348
3126.667	3132.510
3121.842	3132.820
3135.521	3141.960
3139.764	3151.815
3146.225	3152.910
3146.047	3153.287
3152.730	3155.894
3149.767	3156.231
3160.611	3168.458
3160.631	3170.355
3171.585	3178.518
3173.938	3179.744
3174.876	3181.637
3172.940	3182.451
3176.361	3182.495
3179.858	3183.651
3179.486	3185.193
3176.339	3187.246
3179.919	3192.436
3189.134	3195.332
3191.371	3195.348
3187.856	3201.278
3196.493	3202.224
3191.783	3202.701
3198.563	3203.084
3197.532	3204.056
3198.419	3205.745
3200.189	3207.605
3202.292	3209.441
3201.993	3209.594
3202.073	3210.151
3203.301	3210.168
3208.391	3211.233
3200.750	3211.565
3209.877	3212.458
3206.200	3215.406
3210.051	3217.572
3212.311	3218.630
3216.913	3218.824
3213.313	3220.338
3212.907	3220.752
3212.399	3223.416
3222.709	3228.867
3225.805	3231.325
3225.069	3236.488
3229.474	3237.228
3232.737	3238.474
3233.562	3239.771
3239.035	3242.940
3241.315	3243.876
3241.879	3244.218
3244.947	3254.195
3249.617	3254.797
3252.875	3255.464
3253.005	3255.954
3257.188	3263.815
3257.787	3263.828
3259.523	3265.326
3262.779	3266.829
3263.740	3267.380
3262.192	3267.895
3264.937	3269.769
3267.622	3270.820
3265.415	3271.508
3267.636	3272.571
3269.448	3273.792
3270.403	3275.233
3278.091	3284.285
3280.606	3285.379
3283.493	3286.966
3277.303	3287.931
3280.222	3290.912
3280.658	3291.982
3283.396	3292.728
3285.783	3295.359
3289.895	3295.469
3291.980	3297.670
3299.925	3306.398
3297.857	3307.043
3305.721	3307.402
3300.909	3308.537
3301.664	3309.063
3304.621	3309.180
3306.997	3312.258
3306.396	3313.005
3311.806	3318.124
3320.975	3329.647
3325.731	3334.059
3327.389	3335.721
3334.121	3336.753
3341.436	3348.267
3342.588	3349.209
3344.799	3349.445
3342.606	3351.804
3345.216	3353.213
3349.940	3354.636
3352.472	3357.582
3351.824	3358.214
3357.968	3369.978
3363.999	3370.226
3369.591	3375.921
3371.963	3377.513
3374.615	3378.933
3375.827	3379.735
3376.843	3381.465
3390.518	3397.763
3389.248	3398.674
3397.348	3398.986
3395.772	3401.087
3405.849	3414.890
3411.922	3417.217
3422.747	3429.027
3418.660	3429.358
3426.088	3430.942
3427.567	3432.322
3431.413	3437.345
3432.439	3439.899
3432.031	3440.603
3442.957	3449.891
3446.401	3453.934
3457.563	3465.778
3459.774	3465.918
3465.748	3467.084
3461.431	3467.628
3459.138	3470.223
3463.948	3474.783
3469.170	3476.534
3475.012	3479.963
3471.266	3480.997
3479.964	3482.350
3479.598	3484.425
3487.494	3496.629
3488.030	3498.143
3492.364	3498.838
3494.538	3502.131
3509.847	3517.312
3515.082	3521.146
3520.612	3525.886
3520.976	3527.024
3524.951	3528.182
3523.974	3529.019
3528.248	3529.755
3526.550	3533.070
3529.080	3536.419
3532.598	3537.227
3534.545	3543.283
3539.178	3544.276
3540.335	3546.504
3542.377	3546.985
3545.324	3548.040
3549.832	3557.549
3555.318	3559.657
3556.681	3562.416
3555.462	3563.763
3557.884	3564.239
3561.688	3564.539
3565.861	3574.124
3568.107	3574.864
3568.695	3574.885
3574.703	3576.846
3580.680	3586.356
3583.807	3587.333
3586.225	3588.463
3589.725	3600.254
3596.090	3602.208
3592.373	3603.400
3597.475	3607.903
3604.855	3610.467
3605.432	3610.661
3609.201	3612.588
3608.663	3612.904
3616.177	3624.824
3618.000	3624.950
3624.730	3625.741
3618.770	3627.844
3616.032	3630.090
3623.924	3633.584
3626.055	3634.400
3629.499	3637.453
3632.304	3640.007
3639.398	3640.893
3647.676	3656.586
3649.029	3658.196
3650.949	3659.501
3658.064	3660.495
3662.448	3671.527
3671.448	3673.330
3666.723	3675.134
3673.219	3679.261
3672.396	3681.623
3684.740	3692.354
3686.842	3693.052
3689.447	3695.454
3699.666	3704.923
3700.509	3706.938
3712.956	3718.616
3713.084	3720.614
3715.267	3721.147
3717.520	3722.162
3718.383	3723.354
3717.897	3723.985
3721.830	3724.456
3722.263	3728.980
3725.307	3732.004
3735.541	3741.429
3737.305	3743.961
3737.413	3744.802
3737.457	3745.353
3737.869	3749.998
3750.586	3756.978
3750.689	3759.486
3755.585	3760.276
3755.347	3761.279
3753.189	3761.378
3758.958	3761.997
3759.428	3766.391
3761.800	3766.469
3763.945	3769.023
3763.753	3771.035
3765.950	3773.387
3769.991	3776.182
3783.543	3789.600
3782.015	3789.891
3782.856	3789.942
3782.250	3790.074
3780.886	3791.822
3783.601	3793.145
3786.914	3793.652
3793.800	3802.982
3802.435	3806.341
3809.767	3815.912
3813.990	3820.394
3816.201	3821.498
3819.480	3824.709
3825.149	3831.721
3842.460	3850.524
3842.957	3851.153
3846.982	3853.958
3853.175	3856.501
3860.145	3866.840
3863.684	3868.784
3862.876	3869.644
3868.334	3870.125
3867.496	3875.206
3875.422	3882.997
3876.394	3884.117
3880.844	3885.030
3891.722	3898.334
3890.205	3901.287
3892.595	3901.715
3892.935	3905.115
3899.537	3905.984
3900.592	3906.226
3902.516	3907.773
3900.996	3908.743
3905.453	3908.970
3904.983	3909.002
3904.763	3909.621
3903.999	3910.733
3905.199	3911.473
3908.257	3911.907
3916.416	3923.367
3916.009	3924.258
3921.653	3926.065
3923.258	3927.916
3918.649	3927.990
3928.947	3935.920
3930.290	3936.702
3929.679	3937.543
3929.849	3938.011
3931.998	3939.391
3934.096	3943.076
3932.363	3943.500
3939.135	3946.527
3938.209	3947.259
3947.776	3954.114
3951.982	3955.956
3949.792	3956.034
3953.417	3960.940
3958.960	3963.018
3959.474	3965.450
3960.705	3966.167
3960.361	3967.455
3959.427	3968.529
3962.236	3968.679
3965.492	3969.019
3967.785	3970.265
3968.803	3971.081
3969.395	3973.344
3971.727	3975.853
3973.701	3980.715
3973.354	3981.388
3977.835	3982.777
3980.795	3983.404
3985.741	3993.762
3993.747	3995.700
3994.951	3997.273
3995.072	4000.625
3996.876	4000.637
4000.296	4003.569
4002.641	4005.148
4005.111	4006.571
4011.819	4017.842
4016.422	4020.651
4025.984	4034.093
4028.188	4035.965
4031.325	4038.753
4034.161	4042.183
4038.958	4045.570
4044.428	4049.731
4045.242	4051.771
4048.344	4052.036
4050.752	4053.256
4044.930	4057.448
4050.017	4060.516
4052.312	4063.207
4057.816	4063.651
4055.617	4063.655
4056.316	4064.404
4060.988	4066.912
4058.229	4068.917
4068.159	4077.205
4072.174	4079.213
4071.076	4081.802
4080.818	4086.576
4086.380	4091.620
4088.862	4092.750
4082.608	4093.897
4085.975	4094.281
4086.229	4094.530
4092.406	4094.690
4087.150	4095.283
4088.322	4097.497
4088.404	4098.235
4089.258	4099.843
4089.456	4101.673
4091.741	4102.863
4095.966	4103.521
4094.589	4105.017
4101.390	4106.953
4101.401	4107.899
4100.526	4108.606
4107.113	4109.229
4103.760	4111.416
4109.258	4111.997
4109.425	4116.905
4113.973	4118.256
4111.211	4118.862
4116.068	4125.163
4121.828	4126.647
4119.436	4128.691
4125.562	4132.077
4128.367	4134.920
4127.679	4134.944
4130.639	4140.127
4135.787	4142.825
4149.229	4157.632
4148.520	4159.144
4149.649	4159.705
4154.177	4160.146
4158.333	4162.956
4164.066	4171.223
4167.679	4174.112
4167.738	4175.453
4165.126	4176.620
4173.819	4177.333
4176.064	4180.503
4176.300	4181.627
4181.194	4183.421
4184.153	4191.760
4189.549	4194.631
4190.240	4198.084
4195.465	4200.811
4197.752	4202.449
4201.298	4208.563
4203.357	4210.532
4203.350	4210.945
4207.407	4211.661
4202.057	4213.401
4211.190	4213.817
4214.363	4221.308
4220.121	4225.161
4223.100	4227.975
4225.277	4228.584
4223.193	4232.452
4234.298	4240.431
4238.830	4242.448
4240.894	4246.244
4241.078	4249.727
4246.493	4251.661
4258.287	4265.786
4259.001	4267.379
4269.939	4278.057
4274.176	4280.509
4276.341	4280.634
4272.197	4281.650
4282.621	4288.464
4286.390	4290.494
4283.105	4290.498
4294.958	4301.497
4293.352	4301.552
4299.089	4304.447
4296.604	4304.800
4301.455	4307.245
4298.232	4307.664
4304.604	4312.428
4302.092	4312.977
